,psalMean,psalStd,presMean,presStd,cndcMean,cndcStd,tempMean,tempStd,startDate,endDate,nProf
86.0,36.492736842105245,0.08594624186797266,16.723809523809525,7.720581460211635,,,20.207952380952378,0.9408559279842896,2011-10-27,2011-11-28,84.0
87.0,36.48120512820513,0.11902475558005761,16.863333333333337,7.817733370752661,,,18.256277777777797,0.7000917279832061,2011-11-29,2011-12-31,90.0
88.0,36.45081355932203,0.13466208981619207,16.888135593220337,7.6003875750939365,,,17.237271186440687,0.7135921232002186,2012-01-01,2012-02-03,59.0
89.0,36.4525,0.014985707476505905,15.5625,10.228802122298722,,,16.366125,0.1320881064181891,2012-02-04,2012-03-08,8.0
90.0,36.526434782608696,0.09295249328503845,15.139130434782611,8.23130052302765,,,17.01369565217391,0.5682027034896651,2012-03-09,2012-04-11,23.0
91.0,36.48026666666668,0.09312503027848051,15.33,7.573372136455554,,,17.550333333333338,0.5706082256035543,2012-04-12,2012-05-14,30.0
92.0,36.379253623188404,0.14255151772518893,16.374637681159417,7.315288076951496,,,18.46168115942029,1.24041805400177,2012-05-15,2012-06-16,138.0
93.0,36.47635616438358,0.14023088054451474,16.413013698630134,7.2906389077069,,,20.506938356164376,1.0242424296984187,2012-06-17,2012-07-19,146.0
94.0,36.53796226280737,0.13075568610136068,15.87924528301887,7.3363329876225105,,,21.565044032450732,1.186826345262845,2012-07-20,2012-08-21,159.0
95.0,36.61708181818182,0.15401102854696813,14.844545454545448,7.432467657485385,,,22.765290909090908,1.4688618907320856,2012-08-22,2012-09-23,110.0
96.0,36.613395579746815,0.1922552248787877,14.430810810810812,7.402208240722016,,,22.468772974622564,1.1587405061690876,2012-09-24,2012-10-26,185.0
97.0,36.55518604651161,0.1249245397144815,14.807558139534882,7.723594962751918,,,20.64569767441861,1.0466564986629519,2012-10-27,2012-11-28,172.0
98.0,36.484021276595776,0.11755825785463302,15.541702127659578,7.526168398700216,,,17.99544255319149,0.8834293996491134,2012-11-29,2012-12-31,235.0
99.0,36.48127830188678,0.12617708499622815,16.09609433962264,7.61991346062775,,,17.542985849056596,0.7744362357296589,2013-01-01,2013-02-03,212.0
100.0,36.39976610169492,0.09114108187957884,15.924067796610167,7.4328910331737195,,,16.5515186440678,0.6787140342570461,2013-02-04,2013-03-09,295.0
101.0,36.34076855895195,0.10893613801222936,14.740087336244548,7.537199791307997,,,16.225930131004375,0.814419389789642,2013-03-10,2013-04-11,229.0
102.0,36.35066044776118,0.13820705983618453,13.8789552238806,7.748856169659012,,,17.39995149253733,0.8016296565449941,2013-04-12,2013-05-14,268.0
103.0,36.45533088235294,0.11488004686725296,14.36823529411765,7.630260003632258,,,18.056025735294103,0.7198902817689895,2013-05-15,2013-06-16,272.0
104.0,36.48609621993124,0.1296055728080517,14.453356164383562,7.756994208080128,,,19.625743150684926,0.9121716765383032,2013-06-17,2013-07-19,292.0
105.0,36.59806811145514,0.11972002148838812,14.51121951219512,7.738473466836134,,,21.70067682926829,0.8345666819478471,2013-07-20,2013-08-21,328.0
106.0,36.712906148867354,0.10336607934023911,15.069102564102563,7.752990284787299,,,22.235701923076917,0.3989213562659137,2013-08-22,2013-09-23,312.0
107.0,36.67030448717949,0.12509769910208796,15.172317460317462,7.663493118537978,,,22.311965079365073,0.5279275808515783,2013-09-24,2013-10-26,315.0
108.0,36.63478171091448,0.10941863376956884,14.700176470588236,7.836891727283685,,,20.857029411764707,0.8021538772518733,2013-10-27,2013-11-28,340.0
109.0,36.58531105398467,0.12557192216107263,14.243856041131107,8.108559213282277,,,18.894987146529576,0.8646589383862691,2013-11-29,2013-12-31,389.0
110.0,36.53969398907097,0.11959641867978332,14.407923497267754,7.995491849967611,,,17.835920765027318,0.763922402826514,2014-01-01,2014-02-03,366.0
111.0,36.60251566951565,0.4759492519881181,13.223436619718306,8.088305746644199,,,16.57019999999999,1.2310821003706893,2014-02-04,2014-03-09,355.0
112.0,36.45623103448278,0.10779574303709441,13.229517241379309,8.099507809475648,,,16.8613551724138,0.6043998436415375,2014-03-10,2014-04-11,290.0
113.0,36.463179487179545,0.0888166113969121,12.777142857142852,8.089506791919934,,,17.919159863945577,0.5413765903523641,2014-04-12,2014-05-14,294.0
114.0,36.51036885245897,0.10715998583861833,13.17333333333333,7.922886205266124,,,18.80187323943662,0.8270098495758534,2014-05-15,2014-06-16,285.0
115.0,36.5756458333333,0.1217752810575906,13.681762917933135,7.938406060733119,,,20.74481458966566,0.6719439983061563,2014-06-17,2014-07-19,329.0
116.0,36.618711340206154,0.12641091755772443,13.59679814385151,7.98610677064755,,,22.308401392111357,0.7646994782253075,2014-07-20,2014-08-21,431.0
117.0,36.560181811808356,0.1776851471937876,13.414336283185838,8.014297188491676,,,23.59975221066772,0.7895972611202198,2014-08-22,2014-09-23,452.0
118.0,36.62199999800977,0.15791009980037102,13.57656488549618,7.857083006955635,,,22.82655343592985,0.5876691864659541,2014-09-24,2014-10-26,524.0
119.0,36.58170270270271,0.17264618495692335,13.987246891651866,7.5022882431812725,,,21.394303730017793,1.0009454685803179,2014-10-27,2014-11-28,563.0
120.0,36.474097690941356,0.14988827171669397,14.176620155038762,7.6029839099729415,,,18.298150387596902,0.8400892222029132,2014-11-29,2014-12-31,645.0
121.0,36.48106812652062,0.09772312920493006,13.922593406593405,7.172448346684659,,,17.146529670329677,0.6243810033413826,2015-01-01,2015-02-03,455.0
122.0,36.3699187935035,0.11221719138051785,14.530683760683754,7.5114729351617315,,,16.119262820512823,0.5437982776285432,2015-02-04,2015-03-09,468.0
123.0,36.35856318681313,0.13115930996871344,14.146757493188012,7.222874418627204,,,16.1551553133515,0.7067549836820366,2015-03-10,2015-04-11,367.0
124.0,36.40228011204482,0.11914890113922141,14.76418848167539,7.07781045121152,,,17.61301570680628,0.7432654522854183,2015-04-12,2015-05-14,382.0
125.0,36.443119718309845,0.14224641350130404,15.451428571428568,7.197391348273357,,,18.58951746031745,0.8961652604610513,2015-05-15,2015-06-16,315.0
126.0,36.45955589123868,0.14978084713919054,14.790773809523811,7.3972042719680555,,,20.74951190476192,1.0910708062886971,2015-06-17,2015-07-19,336.0
127.0,36.6065256811016,0.18558342179501117,14.702572062084247,7.491089672464654,,,22.793809310913094,1.3270998750809553,2015-07-20,2015-08-21,451.0
128.0,36.65750134770882,0.12137176248167643,13.983622828784124,6.685916904390365,,,23.116359801488827,0.9796645694972941,2015-08-22,2015-09-23,403.0
129.0,36.643659630606926,0.13370946047691287,13.311421319796954,6.445662210625715,,,22.76884010152284,0.8981583828750596,2015-09-24,2015-10-26,394.0
130.0,36.52530263157899,0.1410585646918323,12.961834319526629,6.507835419541543,,,20.678050295857997,0.9856578759901411,2015-10-27,2015-11-28,338.0
131.0,36.51715541117899,0.12400306874159875,13.27192982456141,6.585924412747804,,,19.10253800772505,0.7295531884503051,2015-11-29,2015-12-31,342.0
132.0,36.43355396407976,0.13118318275146545,13.080851063829794,6.903465319665449,,,17.947094223857306,0.7423512491346915,2016-01-01,2016-02-03,329.0
133.0,36.48719834710745,0.08855868171872056,13.49055690072639,6.435473815718478,,,17.43909685230024,0.8586728359163068,2016-02-04,2016-03-08,413.0
134.0,36.46300308641975,0.07564903885858554,13.260171919770775,6.1243381978107045,,,16.900733524355296,0.7392356067147721,2016-03-09,2016-04-11,349.0
135.0,36.465370253164544,0.08717972096329112,12.944303797468354,6.015994487405511,,,17.84639240506327,0.5952609120931289,2016-04-12,2016-05-14,316.0
136.0,36.466314859077976,0.13315417889890538,13.246599496221664,5.750899777935476,,,19.084617127464135,1.0081836982374306,2016-05-15,2016-06-16,397.0
137.0,36.547425867507854,0.16273381919881638,13.132807570977919,5.97868545341102,,,20.796687697160877,0.4342198157164402,2016-06-17,2016-07-19,317.0
138.0,36.58680758807591,0.1463466081768662,13.329268292682924,6.465638713539369,,,22.26565040650407,0.7411552929131315,2016-07-20,2016-08-21,369.0
139.0,36.624379118783146,0.11353811671074661,13.676016483516483,6.687965245813116,,,23.26932143037398,0.4976776287655593,2016-08-22,2016-09-23,364.0
140.0,36.559480122977426,0.17977932550059778,14.058532110091766,7.2081789126979015,,,21.752761466116713,1.2810379348134002,2016-09-24,2016-10-26,327.0
141.0,36.561196787148596,0.14638200352973016,12.852008032128506,6.7006105270653595,,,21.022734939759033,0.8041487698031401,2016-10-27,2016-11-28,249.0
142.0,36.51269849246233,0.07958763385327075,12.55025125628141,6.246598058966881,,,19.242311557788938,0.5217931238121696,2016-11-29,2016-12-31,199.0
143.0,36.464062827225135,0.0703242582266073,12.720942408376962,6.277091276751178,,,17.762204188481675,0.5719917051139871,2017-01-01,2017-02-03,191.0
144.0,36.42374857142854,0.07434932062791537,11.997714285714283,6.438167033052529,,,16.991908571428553,0.4610030826008516,2017-02-04,2017-03-09,175.0
145.0,36.38129729729731,0.09590055562270054,12.623958333333333,6.374987852022782,,,16.843218749999995,0.5388218814791517,2017-03-10,2017-04-11,192.0
146.0,36.40982634730544,0.1128563423137256,12.397005988023952,6.2177594960376465,,,18.39292814371257,0.836056733885595,2017-04-12,2017-05-14,167.0
147.0,36.4900055555556,0.1476812397439682,11.875555555555557,6.334075816518959,,,19.810733333333346,0.7963817169587367,2017-05-15,2017-06-16,180.0
148.0,36.56445599999997,0.1182205773257169,11.661599999999998,6.587228405370207,,,21.609992,0.6890965859545334,2017-06-17,2017-07-19,125.0
149.0,36.667169811320754,0.17358572126525665,12.49559748427673,6.309640463106001,,,22.51215094339622,0.5207780837505811,2017-07-20,2017-08-21,159.0
150.0,36.67737445430668,0.1722601952290081,13.444292240926663,6.967263027264127,,,22.82509589682108,0.6394985425665988,2017-08-22,2017-09-23,219.0
151.0,36.70233333333332,0.17086041540801078,13.4304347826087,7.121756035792539,,,22.52596618357487,0.5314944526707972,2017-09-24,2017-10-26,207.0
152.0,36.659239669421545,0.2069716249236633,13.664049586776857,7.143937229179755,,,21.338644628099185,1.03715649702823,2017-10-27,2017-11-28,242.0
153.0,36.6392435897436,0.14254846499662965,13.752991452991456,7.306409352222486,,,19.69686324786325,0.6912434141555643,2017-11-29,2017-12-31,234.0
